Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Notes
Fri Dec 5 2008,8:00 PM,Philadelphia 76ers,96,Detroit Pistons,91,Box Score,,
Fri Dec 5 2008,7:30 PM,Golden State Warriors,112,Houston Rockets,131,Box Score,,
Fri Dec 5 2008,7:00 PM,Los Angeles Clippers,81,Memphis Grizzlies,93,Box Score,,
Fri Dec 5 2008,7:30 PM,Charlotte Bobcats,96,Milwaukee Bucks,101,Box Score,,
Fri Dec 5 2008,7:30 PM,Minnesota Timberwolves,84,New Jersey Nets,113,Box Score,,
Fri Dec 5 2008,7:00 PM,Oklahoma City Thunder,89,Orlando Magic,98,Box Score,,
Fri Dec 5 2008,8:30 PM,Toronto Raptors,87,Utah Jazz,114,Box Score,,
Fri Dec 5 2008,7:00 PM,Los Angeles Lakers,106,Washington Wizards,104,Box Score,,
Sat Dec 6 2008,7:00 PM,Cleveland Cavaliers,94,Charlotte Bobcats,74,Box Score,,
Sat Dec 6 2008,7:30 PM,Washington Wizards,110,Chicago Bulls,117,Box Score,,
Sat Dec 6 2008,7:30 PM,Atlanta Hawks,98,Dallas Mavericks,100,Box Score,,
Sat Dec 6 2008,7:30 PM,Oklahoma City Thunder,99,Miami Heat,105,Box Score,,
Sat Dec 6 2008,7:00 PM,Los Angeles Clippers,107,Minnesota Timberwolves,84,Box Score,,
Sat Dec 6 2008,7:00 PM,Memphis Grizzlies,87,New Orleans Hornets,106,Box Score,,
Sat Dec 6 2008,7:30 PM,New Jersey Nets,95,Philadelphia 76ers,84,Box Score,,
Sat Dec 6 2008,7:00 PM,Utah Jazz,104,Phoenix Suns,106,Box Score,,
Sat Dec 6 2008,7:00 PM,Denver Nuggets,118,Sacramento Kings,85,Box Score,,
Sat Dec 6 2008,7:30 PM,Golden State Warriors,88,San Antonio Spurs,123,Box Score,,
Sun Dec 7 2008,6:00 PM,Boston Celtics,122,Indiana Pacers,117,Box Score,OT,
Sun Dec 7 2008,6:30 PM,Milwaukee Bucks,92,Los Angeles Lakers,105,Box Score,,
Sun Dec 7 2008,12:00 PM,Detroit Pistons,92,New York Knicks,104,Box Score,,
Sun Dec 7 2008,1:00 PM,Portland Trail Blazers,98,Toronto Raptors,97,Box Score,,
Mon Dec 8 2008,7:30 PM,Orlando Magic,95,Los Angeles Clippers,88,Box Score,,
Mon Dec 8 2008,7:00 PM,Houston Rockets,97,Memphis Grizzlies,109,Box Score,,
Mon Dec 8 2008,7:30 PM,Charlotte Bobcats,96,Miami Heat,100,Box Score,,
Mon Dec 8 2008,7:00 PM,Golden State Warriors,112,Oklahoma City Thunder,102,Box Score,,
Tue Dec 9 2008,7:30 PM,New York Knicks,100,Chicago Bulls,105,Box Score,,
Tue Dec 9 2008,7:00 PM,Toronto Raptors,94,Cleveland Cavaliers,114,Box Score,,
Tue Dec 9 2008,7:30 PM,San Antonio Spurs,133,Dallas Mavericks,126,Box Score,2OT,
Tue Dec 9 2008,7:30 PM,Atlanta Hawks,84,Houston Rockets,92,Box Score,,
Tue Dec 9 2008,7:00 PM,Utah Jazz,99,Minnesota Timberwolves,96,Box Score,,
Tue Dec 9 2008,7:00 PM,Milwaukee Bucks,110,Phoenix Suns,125,Box Score,,
Tue Dec 9 2008,7:00 PM,Orlando Magic,109,Portland Trail Blazers,108,Box Score,,
Tue Dec 9 2008,7:00 PM,Los Angeles Lakers,101,Sacramento Kings,113,Box Score,,
Tue Dec 9 2008,7:00 PM,Detroit Pistons,94,Washington Wizards,107,Box Score,,
Wed Dec 10 2008,7:00 PM,Minnesota Timberwolves,105,Denver Nuggets,116,Box Score,,
Wed Dec 10 2008,7:30 PM,Milwaukee Bucks,96,Golden State Warriors,119,Box Score,,
Wed Dec 10 2008,7:30 PM,Phoenix Suns,110,Los Angeles Lakers,115,Box Score,,
Wed Dec 10 2008,7:30 PM,New York Knicks,121,New Jersey Nets,109,Box Score,,
Wed Dec 10 2008,7:00 PM,Charlotte Bobcats,89,New Orleans Hornets,105,Box Score,,
Wed Dec 10 2008,7:00 PM,Memphis Grizzlies,108,Oklahoma City Thunder,102,Box Score,,
Wed Dec 10 2008,8:00 PM,Cleveland Cavaliers,101,Philadelphia 76ers,93,Box Score,,
Wed Dec 10 2008,7:30 PM,Atlanta Hawks,89,San Antonio Spurs,95,Box Score,,
Wed Dec 10 2008,7:00 PM,Indiana Pacers,88,Toronto Raptors,101,Box Score,,
Thu Dec 11 2008,7:30 PM,Charlotte Bobcats,90,Dallas Mavericks,95,Box Score,,
Thu Dec 11 2008,8:30 PM,Portland Trail Blazers,88,Utah Jazz,97,Box Score,,
Thu Dec 11 2008,8:00 PM,Boston Celtics,122,Washington Wizards,88,Box Score,,
Fri Dec 12 2008,8:00 PM,New Orleans Hornets,82,Boston Celtics,94,Box Score,,
Fri Dec 12 2008,7:30 PM,Philadelphia 76ers,72,Cleveland Cavaliers,88,Box Score,,
Fri Dec 12 2008,8:00 PM,Indiana Pacers,110,Detroit Pistons,114,Box Score,,
Fri Dec 12 2008,7:30 PM,Houston Rockets,119,Golden State Warriors,108,Box Score,,
Fri Dec 12 2008,7:30 PM,Sacramento Kings,103,Los Angeles Lakers,112,Box Score,,
Fri Dec 12 2008,7:00 PM,Chicago Bulls,96,Memphis Grizzlies,103,Box Score,,
Fri Dec 12 2008,7:30 PM,Atlanta Hawks,87,Miami Heat,73,Box Score,,
Fri Dec 12 2008,7:00 PM,San Antonio Spurs,98,Minnesota Timberwolves,86,Box Score,,
Fri Dec 12 2008,7:30 PM,Toronto Raptors,101,New Jersey Nets,79,Box Score,,
Fri Dec 12 2008,7:00 PM,Orlando Magic,112,Phoenix Suns,113,Box Score,,
Fri Dec 12 2008,7:00 PM,Los Angeles Clippers,120,Portland Trail Blazers,112,Box Score,2OT,
Sat Dec 13 2008,7:00 PM,Cleveland Cavaliers,92,Atlanta Hawks,97,Box Score,,
Sat Dec 13 2008,7:00 PM,Detroit Pistons,90,Charlotte Bobcats,86,Box Score,,
Sat Dec 13 2008,7:30 PM,New Jersey Nets,104,Chicago Bulls,113,Box Score,,
Sat Dec 13 2008,7:30 PM,Oklahoma City Thunder,99,Dallas Mavericks,103,Box Score,,
Sat Dec 13 2008,7:00 PM,Golden State Warriors,105,Denver Nuggets,123,Box Score,,
Sat Dec 13 2008,7:30 PM,Houston Rockets,82,Los Angeles Clippers,95,Box Score,,
Sat Dec 13 2008,7:30 PM,Indiana Pacers,103,Milwaukee Bucks,121,Box Score,,
Sat Dec 13 2008,7:30 PM,Washington Wizards,89,Philadelphia 76ers,104,Box Score,,
Sat Dec 13 2008,7:00 PM,New York Knicks,114,Sacramento Kings,90,Box Score,,
Sat Dec 13 2008,7:00 PM,Orlando Magic,103,Utah Jazz,94,Box Score,,
Sun Dec 14 2008,6:30 PM,Minnesota Timberwolves,86,Los Angeles Lakers,98,Box Score,,
Sun Dec 14 2008,3:00 PM,Miami Heat,86,Memphis Grizzlies,102,Box Score,,
Sun Dec 14 2008,6:00 PM,Oklahoma City Thunder,104,San Antonio Spurs,109,Box Score,,
Sun Dec 14 2008,12:30 PM,New Orleans Hornets,99,Toronto Raptors,91,Box Score,,
Mon Dec 15 2008,7:00 PM,Charlotte Bobcats,79,Atlanta Hawks,83,Box Score,,
Mon Dec 15 2008,7:30 PM,Utah Jazz,91,Boston Celtics,100,Box Score,,
Mon Dec 15 2008,7:30 PM,Denver Nuggets,98,Dallas Mavericks,88,Box Score,,
Mon Dec 15 2008,7:30 PM,Orlando Magic,109,Golden State Warriors,98,Box Score,,
Mon Dec 15 2008,7:30 PM,Milwaukee Bucks,98,Miami Heat,83,Box Score,,
Mon Dec 15 2008,7:00 PM,New York Knicks,103,Phoenix Suns,111,Box Score,,
Mon Dec 15 2008,7:00 PM,Minnesota Timberwolves,103,Sacramento Kings,118,Box Score,,
Mon Dec 15 2008,7:00 PM,New Jersey Nets,94,Toronto Raptors,87,Box Score,,
Mon Dec 15 2008,7:00 PM,Indiana Pacers,118,Washington Wizards,98,Box Score,,
Tue Dec 16 2008,7:00 PM,Chicago Bulls,101,Charlotte Bobcats,110,Box Score,OT,
Tue Dec 16 2008,7:30 PM,Denver Nuggets,96,Houston Rockets,108,Box Score,,
Tue Dec 16 2008,7:30 PM,New York Knicks,114,Los Angeles Lakers,116,Box Score,,
Tue Dec 16 2008,7:00 PM,New Orleans Hornets,91,Memphis Grizzlies,84,Box Score,,
Tue Dec 16 2008,7:00 PM,Los Angeles Clippers,98,Oklahoma City Thunder,88,Box Score,,
Tue Dec 16 2008,7:00 PM,Sacramento Kings,77,Portland Trail Blazers,109,Box Score,,
Wed Dec 17 2008,7:00 PM,Boston Celtics,88,Atlanta Hawks,85,Box Score,,
Wed Dec 17 2008,7:30 PM,Los Angeles Clippers,109,Chicago Bulls,115,Box Score,OT,
Wed Dec 17 2008,7:30 PM,Washington Wizards,74,Detroit Pistons,88,Box Score,,
Wed Dec 17 2008,7:00 PM,Golden State Warriors,120,Indiana Pacers,127,Box Score,,
Wed Dec 17 2008,7:00 PM,Cleveland Cavaliers,93,Minnesota Timberwolves,70,Box Score,,
Wed Dec 17 2008,7:30 PM,Utah Jazz,103,New Jersey Nets,92,Box Score,,
Wed Dec 17 2008,8:30 PM,San Antonio Spurs,83,New Orleans Hornets,90,Box Score,,
Wed Dec 17 2008,7:00 PM,Milwaukee Bucks,88,Philadelphia 76ers,93,Box Score,,
Wed Dec 17 2008,7:00 PM,Dallas Mavericks,96,Toronto Raptors,86,Box Score,,
Thu Dec 18 2008,8:00 PM,San Antonio Spurs,78,Orlando Magic,90,Box Score,,
Thu Dec 18 2008,7:30 PM,Phoenix Suns,119,Portland Trail Blazers,124,Box Score,,
Fri Dec 19 2008,7:30 PM,Golden State Warriors,99,Atlanta Hawks,115,Box Score,,
Fri Dec 19 2008,7:30 PM,Chicago Bulls,108,Boston Celtics,126,Box Score,,
Fri Dec 19 2008,8:30 PM,Cleveland Cavaliers,105,Denver Nuggets,88,Box Score,,
Fri Dec 19 2008,8:00 PM,Utah Jazz,120,Detroit Pistons,114,Box Score,2OT,
Fri Dec 19 2008,7:30 PM,Sacramento Kings,96,Houston Rockets,107,Box Score,,
Fri Dec 19 2008,7:00 PM,Los Angeles Clippers,117,Indiana Pacers,109,Box Score,2OT,
Fri Dec 19 2008,7:00 PM,Charlotte Bobcats,112,Memphis Grizzlies,83,Box Score,,
Fri Dec 19 2008,8:00 PM,Los Angeles Lakers,87,Miami Heat,89,Box Score,,
Fri Dec 19 2008,7:30 PM,Dallas Mavericks,97,New Jersey Nets,121,Box Score,,
Fri Dec 19 2008,7:30 PM,Milwaukee Bucks,105,New York Knicks,81,Box Score,,
Fri Dec 19 2008,7:00 PM,Toronto Raptors,83,Oklahoma City Thunder,91,Box Score,,
Fri Dec 19 2008,7:00 PM,Philadelphia 76ers,109,Washington Wizards,103,Box Score,,
Sat Dec 20 2008,7:00 PM,Golden State Warriors,110,Charlotte Bobcats,103,Box Score,,
Sat Dec 20 2008,7:30 PM,Utah Jazz,98,Chicago Bulls,106,Box Score,,
Sat Dec 20 2008,7:30 PM,Los Angeles Clippers,85,Milwaukee Bucks,119,Box Score,,
Sat Dec 20 2008,7:00 PM,Houston Rockets,109,Minnesota Timberwolves,102,Box Score,,
Sat Dec 20 2008,8:00 PM,Miami Heat,106,New Jersey Nets,103,Box Score,,
Sat Dec 20 2008,7:00 PM,Sacramento Kings,90,New Orleans Hornets,99,Box Score,,
Sat Dec 20 2008,7:00 PM,Los Angeles Lakers,103,Orlando Magic,106,Box Score,,
Sat Dec 20 2008,7:30 PM,Indiana Pacers,95,Philadelphia 76ers,94,Box Score,,
Sat Dec 20 2008,7:00 PM,Denver Nuggets,101,Phoenix Suns,108,Box Score,,
Sat Dec 20 2008,7:30 PM,Toronto Raptors,97,San Antonio Spurs,107,Box Score,,
Sun Dec 21 2008,2:00 PM,Detroit Pistons,78,Atlanta Hawks,85,Box Score,,
Sun Dec 21 2008,6:00 PM,New York Knicks,105,Boston Celtics,124,Box Score,,
Sun Dec 21 2008,6:00 PM,Cleveland Cavaliers,102,Oklahoma City Thunder,91,Box Score,,
Sun Dec 21 2008,6:00 PM,Dallas Mavericks,97,Washington Wizards,86,Box Score,,
Mon Dec 22 2008,7:00 PM,Portland Trail Blazers,89,Denver Nuggets,97,Box Score,,
Mon Dec 22 2008,7:30 PM,Toronto Raptors,97,Los Angeles Clippers,75,Box Score,,
Mon Dec 22 2008,7:00 PM,Los Angeles Lakers,105,Memphis Grizzlies,96,Box Score,,
Mon Dec 22 2008,7:30 PM,Houston Rockets,114,New Jersey Nets,91,Box Score,,
Mon Dec 22 2008,7:00 PM,Golden State Warriors,81,Orlando Magic,113,Box Score,,
Mon Dec 22 2008,7:30 PM,Sacramento Kings,85,San Antonio Spurs,101,Box Score,,
Tue Dec 23 2008,7:00 PM,Oklahoma City Thunder,88,Atlanta Hawks,99,Box Score,,
Tue Dec 23 2008,7:30 PM,Philadelphia 76ers,91,Boston Celtics,110,Box Score,,
Tue Dec 23 2008,7:00 PM,Washington Wizards,72,Charlotte Bobcats,80,Box Score,,
Tue Dec 23 2008,7:00 PM,Houston Rockets,90,Cleveland Cavaliers,99,Box Score,,
Tue Dec 23 2008,7:30 PM,Memphis Grizzlies,82,Dallas Mavericks,100,Box Score,,
Tue Dec 23 2008,8:00 PM,Chicago Bulls,98,Detroit Pistons,104,Box Score,,
Tue Dec 23 2008,7:00 PM,New Jersey Nets,108,Indiana Pacers,107,Box Score,,
Tue Dec 23 2008,7:30 PM,Golden State Warriors,88,Miami Heat,96,Box Score,,
Tue Dec 23 2008,7:00 PM,Utah Jazz,86,Milwaukee Bucks,94,Box Score,,
Tue Dec 23 2008,7:00 PM,Los Angeles Lakers,100,New Orleans Hornets,87,Box Score,,
Tue Dec 23 2008,7:00 PM,Denver Nuggets,92,Portland Trail Blazers,101,Box Score,,
Tue Dec 23 2008,7:30 PM,Minnesota Timberwolves,93,San Antonio Spurs,99,Box Score,,
Thu Dec 25 2008,8:00 PM,Washington Wizards,89,Cleveland Cavaliers,93,Box Score,,
Thu Dec 25 2008,2:00 PM,Boston Celtics,83,Los Angeles Lakers,92,Box Score,,
Thu Dec 25 2008,12:00 PM,New Orleans Hornets,68,Orlando Magic,88,Box Score,,
Thu Dec 25 2008,12:30 PM,San Antonio Spurs,91,Phoenix Suns,90,Box Score,,
Thu Dec 25 2008,7:30 PM,Dallas Mavericks,102,Portland Trail Blazers,94,Box Score,,
Fri Dec 26 2008,7:00 PM,Philadelphia 76ers,101,Denver Nuggets,105,Box Score,,
Fri Dec 26 2008,8:00 PM,Oklahoma City Thunder,88,Detroit Pistons,90,Box Score,,
Fri Dec 26 2008,7:30 PM,Boston Celtics,89,Golden State Warriors,99,Box Score,,
Fri Dec 26 2008,7:00 PM,Indiana Pacers,105,Memphis Grizzlies,108,Box Score,,
Fri Dec 26 2008,5:00 PM,Chicago Bulls,77,Miami Heat,90,Box Score,,
Fri Dec 26 2008,7:30 PM,Charlotte Bobcats,95,New Jersey Nets,87,Box Score,,
Fri Dec 26 2008,7:00 PM,Houston Rockets,79,New Orleans Hornets,88,Box Score,,
Fri Dec 26 2008,7:30 PM,Minnesota Timberwolves,120,New York Knicks,107,Box Score,,
Fri Dec 26 2008,7:00 PM,Toronto Raptors,107,Sacramento Kings,101,Box Score,,
Fri Dec 26 2008,7:00 PM,Dallas Mavericks,88,Utah Jazz,97,Box Score,,
Sat Dec 27 2008,7:00 PM,Chicago Bulls,117,Atlanta Hawks,129,Box Score,,
Sat Dec 27 2008,7:00 PM,New Jersey Nets,114,Charlotte Bobcats,103,Box Score,OT,
Sat Dec 27 2008,7:30 PM,Utah Jazz,115,Houston Rockets,120,Box Score,2OT,
Sat Dec 27 2008,7:30 PM,Detroit Pistons,87,Milwaukee Bucks,76,Box Score,,
Sat Dec 27 2008,7:00 PM,Orlando Magic,118,Minnesota Timberwolves,94,Box Score,,
Sat Dec 27 2008,7:00 PM,Toronto Raptors,89,Portland Trail Blazers,102,Box Score,,
Sat Dec 27 2008,7:30 PM,Memphis Grizzlies,103,San Antonio Spurs,106,Box Score,2OT,
Sat Dec 27 2008,7:00 PM,Oklahoma City Thunder,95,Washington Wizards,104,Box Score,,
Sun Dec 28 2008,7:00 PM,Miami Heat,86,Cleveland Cavaliers,93,Box Score,,
Sun Dec 28 2008,7:00 PM,New Orleans Hornets,105,Indiana Pacers,103,Box Score,,
Sun Dec 28 2008,12:30 PM,Dallas Mavericks,98,Los Angeles Clippers,76,Box Score,,
Sun Dec 28 2008,6:30 PM,Golden State Warriors,113,Los Angeles Lakers,130,Box Score,,
Sun Dec 28 2008,1:00 PM,Denver Nuggets,117,New York Knicks,110,Box Score,,
Sun Dec 28 2008,6:00 PM,Boston Celtics,108,Sacramento Kings,63,Box Score,,
Mon Dec 29 2008,7:00 PM,Denver Nuggets,91,Atlanta Hawks,109,Box Score,,
Mon Dec 29 2008,7:30 PM,Orlando Magic,82,Detroit Pistons,88,Box Score,,
Mon Dec 29 2008,7:30 PM,Toronto Raptors,111,Golden State Warriors,117,Box Score,,
Mon Dec 29 2008,7:30 PM,Washington Wizards,89,Houston Rockets,87,Box Score,,
Mon Dec 29 2008,7:00 PM,Memphis Grizzlies,98,Minnesota Timberwolves,108,Box Score,OT,
Mon Dec 29 2008,7:30 PM,Chicago Bulls,100,New Jersey Nets,87,Box Score,,
Mon Dec 29 2008,7:00 PM,Phoenix Suns,110,Oklahoma City Thunder,102,Box Score,,
Mon Dec 29 2008,7:00 PM,Philadelphia 76ers,95,Utah Jazz,112,Box Score,,
Tue Dec 30 2008,7:00 PM,New York Knicks,93,Charlotte Bobcats,89,Box Score,,
Tue Dec 30 2008,7:30 PM,Minnesota Timberwolves,100,Dallas Mavericks,107,Box Score,,
Tue Dec 30 2008,7:00 PM,Atlanta Hawks,110,Indiana Pacers,104,Box Score,,
Tue Dec 30 2008,7:00 PM,Phoenix Suns,101,Memphis Grizzlies,89,Box Score,,
Tue Dec 30 2008,7:30 PM,Cleveland Cavaliers,95,Miami Heat,104,Box Score,,
Tue Dec 30 2008,7:00 PM,Washington Wizards,85,New Orleans Hornets,97,Box Score,,
Tue Dec 30 2008,7:00 PM,Boston Celtics,86,Portland Trail Blazers,91,Box Score,,
Tue Dec 30 2008,7:00 PM,Los Angeles Clippers,90,Sacramento Kings,92,Box Score,,
Tue Dec 30 2008,7:30 PM,Milwaukee Bucks,100,San Antonio Spurs,98,Box Score,,
Wed Dec 31 2008,1:00 PM,Orlando Magic,113,Chicago Bulls,94,Box Score,,
Wed Dec 31 2008,3:00 PM,New Jersey Nets,75,Detroit Pistons,83,Box Score,,
Wed Dec 31 2008,6:00 PM,Milwaukee Bucks,81,Houston Rockets,85,Box Score,,
Wed Dec 31 2008,6:30 PM,Philadelphia 76ers,100,Los Angeles Clippers,92,Box Score,,
Wed Dec 31 2008,7:00 PM,Golden State Warriors,100,Oklahoma City Thunder,107,Box Score,,
Wed Dec 31 2008,7:00 PM,Denver Nuggets,114,Toronto Raptors,107,Box Score,,
Fri Jan 2 2009,7:30 PM,Washington Wizards,83,Boston Celtics,108,Box Score,,
Fri Jan 2 2009,7:30 PM,Chicago Bulls,92,Cleveland Cavaliers,117,Box Score,,
Fri Jan 2 2009,7:30 PM,Philadelphia 76ers,86,Dallas Mavericks,96,Box Score,,
Fri Jan 2 2009,8:00 PM,Sacramento Kings,92,Detroit Pistons,98,Box Score,,
Fri Jan 2 2009,7:30 PM,Utah Jazz,100,Los Angeles Lakers,113,Box Score,,
Fri Jan 2 2009,7:00 PM,San Antonio Spurs,91,Memphis Grizzlies,80,Box Score,,
Fri Jan 2 2009,7:30 PM,Charlotte Bobcats,75,Milwaukee Bucks,103,Box Score,,
Fri Jan 2 2009,7:00 PM,Golden State Warriors,108,Minnesota Timberwolves,115,Box Score,,
Fri Jan 2 2009,7:30 PM,Atlanta Hawks,91,New Jersey Nets,93,Box Score,OT,
Fri Jan 2 2009,7:30 PM,Indiana Pacers,105,New York Knicks,103,Box Score,,
Fri Jan 2 2009,7:00 PM,Denver Nuggets,122,Oklahoma City Thunder,120,Box Score,,
Fri Jan 2 2009,7:00 PM,Miami Heat,76,Orlando Magic,86,Box Score,,
Fri Jan 2 2009,7:00 PM,Los Angeles Clippers,98,Phoenix Suns,106,Box Score,,
Fri Jan 2 2009,7:00 PM,New Orleans Hornets,92,Portland Trail Blazers,77,Box Score,,
Fri Jan 2 2009,7:00 PM,Houston Rockets,73,Toronto Raptors,94,Box Score,,
Sat Jan 3 2009,7:00 PM,Houston Rockets,100,Atlanta Hawks,103,Box Score,,
Sat Jan 3 2009,7:00 PM,Milwaukee Bucks,92,Charlotte Bobcats,102,Box Score,,
Sat Jan 3 2009,7:30 PM,Minnesota Timberwolves,102,Chicago Bulls,92,Box Score,,
Sat Jan 3 2009,7:00 PM,New Orleans Hornets,100,Denver Nuggets,105,Box Score,,
Sat Jan 3 2009,6:00 PM,Sacramento Kings,117,Indiana Pacers,122,Box Score,,
Sat Jan 3 2009,7:30 PM,New Jersey Nets,96,Miami Heat,101,Box Score,OT,
Sat Jan 3 2009,7:30 PM,Philadelphia 76ers,106,San Antonio Spurs,108,Box Score,,
Sun Jan 4 2009,12:30 PM,Detroit Pistons,88,Los Angeles Clippers,87,Box Score,,
Sun Jan 4 2009,6:30 PM,Portland Trail Blazers,86,Los Angeles Lakers,100,Box Score,,
Sun Jan 4 2009,3:00 PM,Dallas Mavericks,82,Memphis Grizzlies,102,Box Score,,
Sun Jan 4 2009,6:00 PM,Boston Celtics,88,New York Knicks,100,Box Score,,
Sun Jan 4 2009,12:30 PM,Orlando Magic,102,Toronto Raptors,108,Box Score,,
Sun Jan 4 2009,1:00 PM,Cleveland Cavaliers,77,Washington Wizards,80,Box Score,,
Mon Jan 5 2009,7:00 PM,Indiana Pacers,115,Denver Nuggets,135,Box Score,,
Mon Jan 5 2009,7:30 PM,San Antonio Spurs,91,Miami Heat,84,Box Score,,
Mon Jan 5 2009,7:00 PM,Toronto Raptors,97,Milwaukee Bucks,107,Box Score,,
Mon Jan 5 2009,7:30 PM,Sacramento Kings,90,New Jersey Nets,98,Box Score,,
Mon Jan 5 2009,7:00 PM,Golden State Warriors,114,Utah Jazz,119,Box Score,,
Tue Jan 6 2009,7:00 PM,Boston Celtics,106,Charlotte Bobcats,114,Box Score,OT,
Tue Jan 6 2009,7:30 PM,Sacramento Kings,94,Chicago Bulls,99,Box Score,,
Tue Jan 6 2009,7:30 PM,Los Angeles Clippers,102,Dallas Mavericks,107,Box Score,,
Tue Jan 6 2009,7:30 PM,New Orleans Hornets,116,Los Angeles Lakers,105,Box Score,,
Tue Jan 6 2009,7:00 PM,Minnesota Timberwolves,94,Memphis Grizzlies,87,Box Score,,
Tue Jan 6 2009,7:00 PM,New York Knicks,99,Oklahoma City Thunder,107,Box Score,,
Tue Jan 6 2009,7:00 PM,Washington Wizards,80,Orlando Magic,89,Box Score,,
Tue Jan 6 2009,7:00 PM,Houston Rockets,96,Philadelphia 76ers,104,Box Score,,
Wed Jan 7 2009,7:00 PM,Orlando Magic,106,Atlanta Hawks,102,Box Score,,
Wed Jan 7 2009,7:30 PM,Houston Rockets,89,Boston Celtics,85,Box Score,,
Wed Jan 7 2009,7:00 PM,Charlotte Bobcats,81,Cleveland Cavaliers,111,Box Score,,
Wed Jan 7 2009,7:00 PM,Miami Heat,97,Denver Nuggets,108,Box Score,,
Wed Jan 7 2009,7:30 PM,Los Angeles Lakers,114,Golden State Warriors,106,Box Score,,
Wed Jan 7 2009,7:00 PM,Philadelphia 76ers,110,Milwaukee Bucks,105,Box Score,,
Wed Jan 7 2009,7:00 PM,Oklahoma City Thunder,87,Minnesota Timberwolves,129,Box Score,,
Wed Jan 7 2009,7:30 PM,Memphis Grizzlies,89,New Jersey Nets,100,Box Score,,
Wed Jan 7 2009,7:00 PM,Indiana Pacers,113,Phoenix Suns,110,Box Score,,
Wed Jan 7 2009,7:00 PM,Detroit Pistons,83,Portland Trail Blazers,84,Box Score,,
Wed Jan 7 2009,7:00 PM,New Orleans Hornets,90,Utah Jazz,116,Box Score,,
Wed Jan 7 2009,7:00 PM,Toronto Raptors,99,Washington Wizards,93,Box Score,,
Thu Jan 8 2009,7:30 PM,New York Knicks,94,Dallas Mavericks,99,Box Score,,
Thu Jan 8 2009,7:30 PM,Los Angeles Clippers,84,San Antonio Spurs,106,Box Score,,
Fri Jan 9 2009,7:30 PM,Washington Wizards,86,Chicago Bulls,98,Box Score,,
Fri Jan 9 2009,8:00 PM,Boston Celtics,83,Cleveland Cavaliers,98,Box Score,,
Fri Jan 9 2009,7:00 PM,Detroit Pistons,93,Denver Nuggets,90,Box Score,,
Fri Jan 9 2009,7:30 PM,Indiana Pacers,119,Los Angeles Lakers,121,Box Score,,
Fri Jan 9 2009,7:30 PM,New Jersey Nets,102,Milwaukee Bucks,104,Box Score,,
Fri Jan 9 2009,7:00 PM,Los Angeles Clippers,80,New Orleans Hornets,107,Box Score,,
Fri Jan 9 2009,7:00 PM,Houston Rockets,98,Oklahoma City Thunder,96,Box Score,,
Fri Jan 9 2009,7:00 PM,Atlanta Hawks,87,Orlando Magic,121,Box Score,,
Fri Jan 9 2009,7:00 PM,Charlotte Bobcats,87,Philadelphia 76ers,93,Box Score,,
Fri Jan 9 2009,8:30 PM,Dallas Mavericks,100,Phoenix Suns,128,Box Score,,
Fri Jan 9 2009,7:00 PM,Miami Heat,119,Sacramento Kings,115,Box Score,OT,
Fri Jan 9 2009,7:00 PM,Memphis Grizzlies,82,Toronto Raptors,103,Box Score,,
Sat Jan 10 2009,7:30 PM,Oklahoma City Thunder,109,Chicago Bulls,98,Box Score,OT,
Sat Jan 10 2009,7:30 PM,New York Knicks,76,Houston Rockets,96,Box Score,,
Sat Jan 10 2009,7:00 PM,Milwaukee Bucks,104,Minnesota Timberwolves,106,Box Score,,
Sat Jan 10 2009,7:00 PM,Golden State Warriors,100,Portland Trail Blazers,113,Box Score,,
Sat Jan 10 2009,7:00 PM,Detroit Pistons,82,Utah Jazz,99,Box Score,,
Sat Jan 10 2009,7:00 PM,Charlotte Bobcats,92,Washington Wizards,89,Box Score,,
Sun Jan 11 2009,2:00 PM,Philadelphia 76ers,109,Atlanta Hawks,94,Box Score,,
Sun Jan 11 2009,6:00 PM,Indiana Pacers,117,Golden State Warriors,120,Box Score,,
Sun Jan 11 2009,12:30 PM,Phoenix Suns,109,Los Angeles Clippers,103,Box Score,,
Sun Jan 11 2009,6:30 PM,Miami Heat,105,Los Angeles Lakers,108,Box Score,,
Sun Jan 11 2009,6:00 PM,Dallas Mavericks,95,Sacramento Kings,102,Box Score,,
Sun Jan 11 2009,7:30 PM,Orlando Magic,105,San Antonio Spurs,98,Box Score,,
Sun Jan 11 2009,12:30 PM,Boston Celtics,94,Toronto Raptors,88,Box Score,,
Mon Jan 12 2009,7:30 PM,Toronto Raptors,109,Boston Celtics,115,Box Score,OT,
Mon Jan 12 2009,7:30 PM,Portland Trail Blazers,109,Chicago Bulls,95,Box Score,,
Mon Jan 12 2009,7:30 PM,Oklahoma City Thunder,99,New Jersey Nets,103,Box Score,OT,
Mon Jan 12 2009,7:00 PM,New York Knicks,101,New Orleans Hornets,95,Box Score,,
Mon Jan 12 2009,7:00 PM,Indiana Pacers,113,Utah Jazz,120,Box Score,,
Mon Jan 12 2009,7:00 PM,Milwaukee Bucks,97,Washington Wizards,91,Box Score,,
Tue Jan 13 2009,7:00 PM,Dallas Mavericks,97,Denver Nuggets,99,Box Score,,
Tue Jan 13 2009,7:30 PM,Charlotte Bobcats,80,Detroit Pistons,78,Box Score,,
